Price,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
Ticker,DDOG,DDOG,,,,,,,,,,
Date,,,,,,,,,,,,
2020-01-02,36.70000076293945,1784200,,,,,,,,,,
2020-01-03,37.41999816894531,1573200,,,,,,,,,,
2020-01-06,39.900001525878906,5563200,,,,,,,,,,
2020-01-07,40.060001373291016,4065600,,,,,,,,,,
2020-01-08,39.95000076293945,1957200,,,,,,,,,,
2020-01-09,40.209999084472656,1629700,,,,,,,,,,
2020-01-10,40.15999984741211,1675800,,,,,,,,,,
2020-01-13,40.939998626708984,5296900,,,,,,,,,,
2020-01-14,39.27000045776367,2403100,,,,,,,,,,
2020-01-15,40.22999954223633,2098300,39.484000015258786,,,,,,,,,
2020-01-16,40.61000061035156,2020100,39.875,,,,,,,,,
2020-01-17,41.189998626708984,1377500,40.25200004577637,,,,,,,,,
2020-01-21,41.130001068115234,2192100,40.375,,,,,,,,,
2020-01-22,42.220001220703125,1167500,40.59099998474121,,,,,,,,,
2020-01-23,42.810001373291016,1799700,40.87700004577637,,80.88981648552304,,,,,,1.9696429116385323,
2020-01-24,42.04999923706055,2572000,41.06100006103516,,74.70728258748255,,,,,,2.058953946950484,
2020-01-27,41.255001068115234,2053800,41.17050018310547,,68.78483338429886,,,,,,2.1118857533869173,
2020-01-28,42.15999984741211,1229600,41.29250030517578,,71.5498022341706,,,,,,2.0774651462462783,
2020-01-29,43.91999816894531,2817800,41.757500076293944,,76.00177630568885,,,,,,2.131217766589736,
2020-01-30,47.040000915527344,2830800,42.438500213623044,40.961250114440915,81.52193177183423,,,45.2480274613239,40.961250114440915,36.67447276755793,2.273202174776267,
2020-01-31,46.209999084472656,1708800,42.99850006103516,41.43675003051758,76.4818307155688,,,45.835645719658146,41.43675003051758,37.03785434137701,2.219473441467053,
2020-02-03,45.2599983215332,2275200,43.40550003051758,41.82875003814697,71.06610243658609,,,46.12202543759161,41.82875003814697,37.53547463870233,2.344511139983915,
2020-02-04,47.599998474121094,1780200,44.052499771118164,42.21374988555908,75.64147260250016,,,47.08784074054716,42.21374988555908,37.339659030571006,2.4077605840517493,
2020-02-05,45.72999954223633,2455200,44.403499603271484,42.49724979400635,66.58046900875007,,,47.49528427459131,42.49724979400635,37.49921531342139,2.6147776677522936,
2020-02-06,46.04999923706055,1081100,44.727499389648436,42.8022497177124,67.30228519733302,,,47.885059870673665,42.8022497177124,37.719439564751134,2.5850790841670297,
2020-02-07,47.18000030517578,1765800,45.24049949645996,43.15074977874756,69.78413382112211,,,48.426935640994955,43.15074977874756,37.874563916500165,2.5382877428105117,
2020-02-10,47.95000076293945,1537100,45.909999465942384,43.540249824523926,71.37835749168994,,,49.0219412680327,43.540249824523926,38.05855838101515,2.4869814536686334,
2020-02-11,47.810001373291016,1884400,46.474999618530276,43.88374996185303,70.64850179280576,,,49.529178741294764,43.88374996185303,38.23832118241129,2.457911208146404,42.08690683601294
2020-02-12,50.0099983215332,2199400,47.08399963378906,44.42074985504151,74.97830194919352,,,50.24880591673226,44.42074985504151,38.592693793350755,2.4473459474640715,42.01110169798437
2020-02-13,48.5,3361800,47.22999954223633,44.834249877929686,67.60663099304067,,,50.58732619366469,44.834249877929686,39.081173562194685,2.4368211824352484,41.6850977471105
2020-02-14,47.029998779296875,8374800,47.31199951171875,45.155249786376956,61.28920394061296,,,50.639876446635725,45.155249786376956,39.67062312611819,2.579905285597658,39.24619389146655
2020-02-18,47.08000183105469,3049600,47.4939998626709,45.44974994659424,61.42126125630105,,,50.67760791710168,45.44974994659424,40.221891976086795,2.536697928684851,36.981497454082884
