Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,CFLT,CFLT,CFLT,CFLT,CFLT,,,,,,
Date,,,,,,,,,,,
2024-01-02,22.719999313354492,23.524999618530273,22.489999771118164,23.329999923706055,4549100,,,,,,
2024-01-03,21.739999771118164,22.559999465942383,21.709999084472656,22.110000610351562,5192100,,,,,,
2024-01-04,21.709999084472656,22.0,21.31999969482422,21.56999969482422,3875500,,,,,,
2024-01-05,22.25,22.459999084472656,21.459999084472656,21.459999084472656,3277600,,,,,,
2024-01-08,22.59000015258789,22.825000762939453,22.15999984741211,22.15999984741211,3667300,,,,,,
2024-01-09,22.579999923706055,22.799999237060547,22.040000915527344,22.239999771118164,3520800,,,,,,
2024-01-10,22.670000076293945,22.799999237060547,21.959999084472656,22.510000228881836,3284200,,,,,,
2024-01-11,22.459999084472656,22.989999771118164,21.989999771118164,22.829999923706055,2126300,,,,,,
2024-01-12,22.309999465942383,22.875,22.1299991607666,22.549999237060547,1937700,,,,,,
2024-01-16,22.59000015258789,22.65999984741211,22.0,22.075000762939453,3188400,,,,,,
2024-01-17,22.219999313354492,22.489999771118164,21.719999313354492,22.149999618530273,2998300,,,,,,-2.2007042918619546
2024-01-18,21.510000228881836,22.739999771118164,21.030000686645508,22.56999969482422,4708200,,,,,,-1.057955587202375
2024-01-19,21.989999771118164,22.139999389648438,21.3799991607666,21.729999542236328,3797500,,,,,,1.2897314530324833
2024-01-22,22.399999618530273,23.110000610351562,21.790000915527344,22.31999969482422,7748200,,,,-45.09019966393955,,0.6741555889001161
2024-01-23,22.309999465942383,22.68000030517578,21.808000564575195,22.68000030517578,4819100,,,,-38.461594891973455,44.37420676878175,-1.2394895296777175
2024-01-24,22.270000457763672,22.940000534057617,21.9950008392334,22.719999313354492,7548800,,,,-40.38462420187085,55.894325299569466,-1.3728940079265617
2024-01-25,22.530000686645508,22.834999084472656,22.209999084472656,22.559999465942383,6417600,,,,-27.884612739438744,64.29989330407156,-0.6175535473192828
2024-01-26,22.459999084472656,22.610000610351562,22.100000381469727,22.549999237060547,3455200,66.8268961842939,63.31260421797942,,-31.2500745058087,58.585805338373,0.0
2024-01-29,23.729999542236328,23.75,22.56999969482422,22.6200008392334,3349800,80.04333387397814,70.43109537128146,,-0.7353111328181153,58.447903781837965,6.364859302043757
2024-01-30,23.010000228881836,23.690000534057617,22.690000534057617,23.31999969482422,4008700,80.26957785175524,75.71326930334243,168.40569396104183,-27.205880806107444,57.85100476339918,1.8592300728507594
2024-01-31,22.360000610351562,23.3799991607666,22.315000534057617,22.780000686645508,4565000,73.65195880780395,77.98829017784578,72.35920908311272,-51.10293163766257,51.16388969069799,0.6300688628416262
2024-02-01,22.770000457763672,23.1299991607666,22.424999237060547,22.719999313354492,4686400,61.88726117523092,71.93626594493004,87.53901511411202,-36.02940403053722,53.190577772724026,5.857741587515242
2024-02-02,24.1299991607666,24.450000762939453,22.950000762939453,23.149999618530273,8178800,67.83696418239147,67.79206138847543,276.38914816188,-9.356771784625765,60.47028435865063,9.731693551262023
2024-02-05,23.75,24.174999237060547,23.165000915527344,23.76799964904785,5748500,78.04865535865213,69.25762690542483,188.70667639575652,-20.467858108880602,58.07763030536716,6.026787519911148
2024-02-06,23.479999542236328,24.190000534057617,22.770000457763672,23.889999389648438,6438900,80.60425398224082,75.49662450776145,125.47482486453136,-28.362608159771117,55.21643951225506,5.244285541467741
2024-02-07,24.290000915527344,24.584999084472656,23.1299991607666,23.59000015258789,10657900,80.65507415623574,79.76932783237622,163.75796803596262,-9.20431126264102,64.34566048704632,9.070500297450446
2024-02-08,32.56999969482422,32.880001068115234,30.110000610351562,31.34000015258789,24395200,86.54591904727623,82.60174906191759,522.2037298447407,-2.7953234357591574,73.98072087529212,44.56279938832779
2024-02-09,31.719999313354492,33.125,31.290000915527344,33.06999969482422,11235900,91.86180255204492,86.35426525185228,326.90281273220074,-12.414957645465046,75.7396729727251,41.22885399084269
2024-02-12,31.520000457763672,32.16999816894531,30.600000381469727,31.229999542236328,8616900,90.12307892303659,89.5102668407859,212.1720599952889,-14.420482149666043,71.49578258594711,32.82764882343192
2024-02-13,31.850000381469727,32.18000030517578,29.190000534057617,29.760000228881836,8361300,87.19997913814359,89.72828687107501,154.1962568704358,-11.564622790438172,63.72086112113296,38.41807937703556
2024-02-14,33.88999938964844,33.95000076293945,32.060001373291016,32.599998474121094,8471500,91.1695181244393,89.49752539520648,159.88984660468682,-0.5063406865778834,65.30665836314868,51.56528830307394
2024-02-15,33.70000076293945,34.275001525878906,33.40999984741211,33.66999816894531,7986600,94.373779411631,90.91442555807129,137.39381837950714,-4.807698288090953,69.62389624357301,48.0017570726446
2024-02-16,33.959999084472656,34.20500183105469,32.959999084472656,33.45000076293945,6080600,97.35072052214588,94.29800601940538,114.60682065222754,-2.6337994588935305,64.82104872389532,40.73767204969003
2024-02-20,32.720001220703125,33.61000061035156,31.764999389648438,33.61000061035156,6323800,93.1856095129271,94.97003648223465,86.42831686549819,-13.001673714234226,62.75590974648472,37.76842619243421
2024-02-21,32.58000183105469,32.869998931884766,31.58799934387207,32.2599983215332,6276100,90.02024489886908,93.51885831131399,72.25814904459214,-14.303792130264965,61.0597310081607,38.75639891921241
2024-02-22,33.84000015258789,34.189998626708984,33.20000076293945,33.834999084472656,4478700,89.63785259071284,90.94790233416965,82.87455583604212,-3.780976383362285,61.523950556014306,39.31658656692649
2024-02-23,33.18000030517578,33.9900016784668,33.16999816894531,33.9900016784668,5761500,90.7992069055863,90.15243479838938,71.62598437639407,-9.517610769613858,56.32209450176512,1.8728910533226006
2024-02-26,33.2400016784668,34.31999969482422,32.880001068115234,33.310001373291016,5858200,92.45026001770323,90.96243983800076,66.47221496267723,-9.350632793914187,60.61641124531991,4.791936942042629
2024-02-27,33.56999969482422,33.91999816894531,33.130001068115234,33.68000030517578,4734000,91.4764479625736,91.57530496195436,62.70721669595304,-6.702412548751163,64.68536916395115,6.5038045916512965
2024-02-28,32.83000183105469,33.349998474121094,32.689998626708984,33.15999984741211,3864500,84.96738574657631,89.6313645756177,50.00355068470434,-29.044797417605686,59.96701289943307,3.0769275913576477
2024-02-29,33.869998931884766,33.939998626708984,32.849998474121094,32.849998474121094,6331600,85.16028130064547,87.20137166993179,57.60226088468801,-8.77194613170672,52.666146204734865,-0.0590158103389693
2024-03-01,34.29999923706055,34.36000061035156,33.04999923706055,34.150001525878906,5131700,87.00756277301724,85.71174327341299,63.73387317899592,-1.16056813163583,49.63942964920015,1.7804108621294779
2024-03-04,34.529998779296875,35.06999969482422,34.0099983215332,34.83399963378906,7963400,93.62793179543944,88.59859195636737,79.22208863439609,-9.183690350339122,59.005663764088965,1.6784443762980938
