Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,,,,,,
Date,,,,,,,,,,,
2024-01-02,400.2117004394531,403.69102422861766,397.87557697069775,403.4425011008202,58026900,,,,,,
2024-01-03,395.9768371582031,398.63107738094465,395.5394643851035,397.56739116533663,47002800,,,,,,
2024-01-04,393.93896484375,397.22940850955297,393.7202632857225,394.0980232802513,39432800,,,,,,
2024-01-05,394.4061584472656,397.1995556554097,393.0044845272426,394.10794286312984,44867900,,,,,,
2024-01-08,402.5577392578125,402.8460042179386,395.48972634735696,395.63883414350727,42473800,,,,,,
2024-01-09,403.3529968261719,404.28744612195777,399.3368549807065,399.5356855983476,39132900,,,,,,
2024-01-10,406.0867614746094,407.100724841321,402.776446999982,403.6711241279386,33962800,,,,,,
2024-01-11,406.9317626953125,408.77083985049967,401.85193434787,407.36916581343144,54536200,,,,,,
2024-01-12,407.1405029296875,408.82052160350366,405.7388289294288,407.9755369503598,39581400,,,,,,
2024-01-16,407.1007080078125,408.6912619124628,404.4265970295504,405.8978647003781,43903000,,,,,,
2024-01-17,404.80438232421875,405.18214231315574,400.53974751175264,403.77054800820565,54386000,,,,,,1.147563122148254
2024-01-18,410.5502014160156,411.13671227846595,406.7428409572986,408.0947920292603,59562500,,,,,,3.6803577609237914
2024-01-19,418.69183349609375,418.85089192199155,412.18054035276964,412.76705123354066,70268500,,,,,,6.283427348234416
2024-01-22,419.2386474609375,422.2209250072789,418.63223525112085,420.90871560593763,44880600,,,,-10.207532120071855,,6.296171720906862
2024-01-23,420.978271484375,421.196973031587,418.0854588842366,419.93445623469785,33003800,,,,-4.253268031583072,65.10205761431247,4.575873329506486
2024-01-24,423.31439208984375,427.31066331949233,422.8173458443488,424.9148967757311,46948000,,,,-11.648838111201707,72.33016310091315,4.948864994369773
2024-01-25,423.8313293457031,426.50544050874504,421.4753350530315,425.8294345748846,44367200,,,,-10.142003849683316,71.45526599220226,4.369649433204503
2024-01-26,421.3063049316406,423.69212066560414,420.65020029577437,421.9325880084808,37137000,86.44665042887505,89.68735589236672,,-18.86920675248986,72.00717841793953,3.532420802229441
2024-01-29,425.6206970214844,425.81952765603535,421.1075085853768,421.76361327464053,38694700,88.31584813209481,88.69370952116016,,-6.0412450015424355,71.94495148885635,4.53902128597321
2024-01-30,422.7875061035156,425.1534509843048,421.8729580400152,424.5768907127323,36739000,86.0645867045253,86.94236175516505,93.78108172934891,-16.895788132391896,66.04667721578696,3.8532966873155328
2024-01-31,414.5067138671875,420.37185302518117,414.32778451414094,418.36379727619754,64010600,76.41171060734158,83.5973818146539,39.52292537773149,-47.82783504404098,58.01722176422527,2.3967950858787557
2024-02-01,419.3877258300781,419.8847720529094,415.34176229528106,416.3159838134561,51008600,68.56035315958354,77.0122168238168,46.49015772503226,-29.595317344816504,57.89558329334592,2.1526050611061054
2024-02-02,426.4756164550781,427.6983307663932,420.29236013339016,421.2963728897661,59582300,72.69157304390637,72.55454560361049,88.32071192313542,-4.502128479423398,59.249688698125794,1.859072075514212
2024-02-05,425.9189147949219,427.0720353196828,422.4892837682388,426.53524724904037,39889200,86.45020240336343,75.90070953561776,85.65223189768442,-6.551946965669828,65.38806465907697,1.593428319274115
2024-02-06,425.0639953613281,427.6784634098853,422.708001062756,427.0720512281423,35846100,92.12494179559796,83.75557241428925,81.25577930012756,-12.57109916811295,66.96381858109687,0.9705308215901098
2024-02-07,429.43798828125,430.2730222997736,426.5551262402604,427.8673355567806,37712700,92.08719640092153,90.22078019996097,107.72767796122605,-4.615364663452666,65.95814768523081,1.4465835099947588
2024-02-08,430.2332763671875,430.99871662592307,428.8713745759324,429.55727045044205,29889900,92.7406898983052,92.31760936494156,113.0340192895206,-4.591466473518862,63.75428294468286,1.5104940522843169
2024-02-09,434.4681091308594,435.2634013225114,430.58123420509776,431.37649605945467,36943900,95.66480557414882,93.49756395779184,139.83497449958645,-3.798752140582095,63.344029315003034,3.1240463399555107
2024-02-12,432.7682189941406,436.5457886413919,432.0822927521667,434.3587730383888,33203300,91.53583023193659,93.31377523479686,134.55480677424856,-17.002290690089357,63.42266148227742,1.6793172941717671
2024-02-13,426.018310546875,428.7222432448948,422.8173316200817,424.75582404721615,64491700,77.2721039471978,88.15757991776105,42.40626917195846,-47.382645327735204,53.8771678032453,0.7641674355836736
2024-02-14,430.66070556640625,431.0881580123195,426.34634824272536,428.7122929802615,45092700,69.70905412097743,79.50566276670394,85.08373684138127,-26.48790161924324,61.226478895343384,3.8971604460898313
2024-02-15,431.9430847167969,432.4103093434532,428.78184792883076,431.356573859895,38796100,68.47111772696427,71.8174252650465,105.84425281993876,-20.71609987212881,67.39915317270055,2.9937354179520703
2024-02-16,428.0263977050781,432.42026938859186,427.3106499205169,432.3208844124454,53661500,71.48382031822321,69.88799738872162,66.78578697391171,-38.34453755395837,59.58250306484012,0.36362717824065527
2024-02-20,424.7956237792969,427.53929851063805,420.9981830643299,426.0183381654796,53999500,62.684527406165905,67.54648848378444,-22.778763718746276,-52.885780355415164,57.9825981828217,-0.2637335362684845
2024-02-21,423.0956726074219,423.1851676246401,419.1392040767335,422.04193703858886,50179700,48.44592854864519,60.87142542434474,-74.47565484541263,-63.43189644469096,59.165747949142535,-0.4630650385321511
2024-02-22,435.4820861816406,436.5258711176152,431.1478273309242,431.923218227238,53887800,59.190467728945926,56.77364122791898,135.43655642531004,-6.110920013056171,59.478532159731344,1.4074436974197413
