Price,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
Ticker,KLAC,KLAC,,,,,,,,,,
Date,,,,,,,,,,,,
2020-01-02,171.84983825683594,1056900,,,,,,,,,,
2020-01-03,168.5647735595703,833400,,,,,,,,,,
2020-01-06,164.77142333984375,1266800,,,,,,,,,,
2020-01-07,166.07980346679688,1139300,,,,,,,,,,
2020-01-08,166.2962646484375,883500,,,,,,,,,,
2020-01-09,165.18553161621094,916900,,,,,,,,,,
2020-01-10,162.8511962890625,883800,,,,,,,,,,
2020-01-13,164.81845092773438,662000,,,,,,,,,,
2020-01-14,167.05870056152344,1279600,,,,,,,,,,
2020-01-15,167.47288513183594,922800,166.49488677978516,,,,,,,,,
2020-01-16,170.28732299804688,1197200,166.33863525390626,,,,,,,,,
2020-01-17,168.2353057861328,1604700,166.3056884765625,,,,,,,,,
2020-01-21,168.31060791015625,1571400,166.65960693359375,,,,,,,,,
2020-01-22,169.55307006835938,1084600,167.00693359375,,,,,,,,,
2020-01-23,171.8310089111328,1056900,167.56040802001954,,49.96253935795981,,,,,,3.6071211253614837,
2020-01-24,168.86598205566406,961000,167.92845306396484,,44.33026703292651,,,,,,3.7575830830268773,
2020-01-27,160.3096923828125,1581300,167.67430267333984,,32.829144341595885,,,,,,4.1312750938275276,
2020-01-28,165.5996856689453,938100,167.75242614746094,,42.72317302339776,,,,,,4.240935057899266,
2020-01-29,161.636962890625,1028900,167.2102523803711,,38.18567909675766,,,,,,4.293008862657192,
2020-01-30,162.76646423339844,1448000,166.73961029052734,166.61724853515625,40.137261444045144,,,172.8723917024207,166.61724853515625,160.3621053678918,4.376324195562671,
2020-01-31,156.008056640625,1505700,165.31168365478516,165.8251594543457,33.352059893755055,,,173.14992478076553,165.8251594543457,158.5003941279259,4.57941824323279,
2020-02-03,159.95199584960938,1181500,164.4833526611328,165.39452056884767,39.752696149106576,,,173.030494687766,165.39452056884767,157.75854644992933,4.582435739907717,
2020-02-04,168.3011932373047,1735900,164.48241119384767,165.5710090637207,50.57423485088037,,,173.30377099969567,165.5710090637207,157.83824712774575,4.851490143321117,
2020-02-05,161.22276306152344,3113100,163.64938049316407,165.32815704345703,43.44887441663096,,,173.2836188813206,165.32815704345703,157.37269520559346,5.177298366774766,
2020-02-06,161.65573120117188,1370300,162.63185272216796,165.09613037109375,43.96888294735989,,,173.19452054404755,165.09613037109375,156.99774019813995,5.025331198310197,
2020-02-07,155.4056396484375,1492800,161.28581848144532,164.60713577270508,38.469644948644536,,,173.7398781919915,164.60713577270508,155.47439335341866,5.135674562605391,
2020-02-10,159.00135803222656,1680300,161.1549850463867,164.41464385986328,42.894688630049075,,,173.84475815779666,164.41464385986328,154.9845295619299,5.100305914690857,
2020-02-11,162.87940979003906,1269000,160.8829574584961,164.31769180297852,47.296956364226176,,,173.7690532692946,164.31769180297852,154.86633033666243,5.0856171273021875,20.592232949849098
2020-02-12,165.6373291015625,957700,161.28299407958986,164.24662322998046,50.235117238803696,,,173.63564305719228,164.24662322998046,154.85760340276863,4.952298223888121,19.482183389358948
