Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,LNG,LNG,LNG,LNG,LNG,,,,,,
Date,,,,,,,,,,,
2024-01-02,167.66427612304688,169.6832477907267,167.14963036401042,168.9409763523582,1311700,,,,,,
2024-01-03,167.6147918701172,169.41602941235192,165.33848972420506,166.36778126395467,1555900,,,,,,
2024-01-04,167.1199493408203,171.44491297912577,166.8428358643164,167.94139825386824,1323000,,,,,,
2024-01-05,165.84324645996094,168.09975050576992,164.12117122434813,167.68406519594313,1778100,,,,,,
2024-01-08,165.2296142578125,165.33848133627163,163.12157370445064,164.42796354440932,1353400,,,,,,
2024-01-09,165.61561584472656,165.88283781701605,162.7653035126648,165.88283781701605,2059900,,,,,,
2024-01-10,165.41766357421875,166.951694232894,163.37889377431722,166.1104472292992,1599900,,,,,,
2024-01-11,162.96322631835938,167.71376662113738,162.86425075102076,166.26880488637087,1271600,,,,,,
2024-01-12,163.35910034179688,165.3483975176566,162.73558748350632,164.6852883913357,1126500,,,,,,
2024-01-16,162.1417694091797,163.923223822242,161.9240352530526,163.04239568210988,1121100,,,,,,
2024-01-17,160.85516357421875,162.64650951369597,160.09309402318317,161.81516914977573,1258900,,,,,,-4.061158826601197
2024-01-18,160.72650146484375,161.97352713634427,160.03371781487178,161.24114721977335,1413000,,,,,,-4.109595775181408
2024-01-19,159.39041137695312,161.90423048344078,158.8460760089489,161.45887067381915,1615200,,,,,,-4.625143793039188
2024-01-22,160.62753295898438,162.17145504491953,158.46009806851762,159.331034671476,1718000,,,,-83.30792617847767,,-3.1449658712727757
2024-01-23,160.79579162597656,163.15127119962207,160.587948974722,160.67703302614615,1461300,,,,-82.01211512417666,39.57446779239816,-2.6834309646923904
2024-01-24,163.62631225585938,164.26960810714255,161.72609924888465,162.2011487252407,2113900,,,,-60.21341680333749,48.56384276294807,-1.2011570157323015
