Price,Adj Close,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,TQQQ,TQQQ,TQQQ,TQQQ,TQQQ,TQQQ,,,,,,
Date,,,,,,,,,,,,
2020-01-29,23.56231117248535,24.344999313354492,24.739999771118164,24.045000076293945,24.657499313354492,68938800,45.13990336971211,53.898632315979135,,-44.74291924200231,66.12174868344212,1.7554862682852335
2020-01-30,23.828468322753906,24.6200008392334,24.649999618530273,23.662500381469727,23.899999618530273,100124800,57.92694204046688,51.55406570624525,38.06129719785124,-36.30081481707017,57.819903658176464,2.8404356307695
2020-01-31,22.657373428344727,23.40999984741211,24.9375,23.1875,24.920000076293945,110192000,48.50345577058649,50.52343372692184,-4.935389225687334,-73.44589862916806,49.77530404870947,-4.8664034345994756
2020-02-03,23.697811126708984,24.485000610351562,24.665000915527344,23.732500076293945,23.77750015258789,86844000,49.93606063232053,52.12215281445798,28.87516087043947,-40.445104656800176,51.047093590443026,-1.9619610155510614
2020-02-04,25.316537857055664,26.157499313354492,26.3125,25.2549991607666,25.5,70124400,60.66494812136068,53.034821508089244,173.78652039983223,-4.114152349949753,51.164544830782276,4.787179621776105
2020-02-05,25.60930824279785,26.459999084472656,27.145000457763672,25.97249984741211,27.139999389648438,87306000,80.18313667539432,63.59471514302519,205.90369136238323,-14.891332967067141,57.90827402710881,5.282003007133529
2020-02-06,26.23357391357422,27.104999542236328,27.135000228881836,26.352500915527344,26.627500534057617,56566400,93.37497654497888,78.07435378057797,196.0026451160809,-0.8695850480465227,57.96491730324039,6.8598454043725665
2020-02-07,25.89482879638672,26.7549991607666,27.202499389648438,26.530000686645508,26.7450008392334,77026000,91.54363892352988,88.36725071463438,163.09096098733121,-9.608165214296742,51.273894614592784,8.286951998657388
2020-02-10,26.82880210876465,27.719999313354492,27.727500915527344,26.475000381469727,26.4950008392334,61624400,96.45916701524997,93.79259416125292,170.70101807926807,-0.1447486919068441,51.191448958394524,19.5858453339407
2020-02-11,26.848161697387695,27.739999771118164,28.467500686645508,27.520000457763672,28.174999237060547,96885200,92.65446930266707,93.55242508048231,173.97698158859194,-12.283678185795223,52.788104307869055,14.356385118442372
2020-02-12,27.634538650512695,28.552499771118164,28.587499618530273,28.024999618530273,28.22249984741211,60804000,95.66411505089643,94.92591712293783,165.58042023036126,-0.5792279696086818,58.67755777367398,17.282811979606993
2020-02-13,27.528074264526367,28.4424991607666,28.774999618530273,27.844999313354492,27.947500228881836,77641200,93.93333581767483,94.08397339041278,137.71853592996405,-5.3370863915716615,60.25497796401659,15.52598777917924
2020-02-14,27.714387893676758,28.635000228881836,28.747499465942383,28.270000457763672,28.55500030517578,56984800,97.19270118337107,95.59671735064745,126.7068222167429,-2.5055820887064812,67.35527565581785,22.319523346974023
2020-02-18,27.76277732849121,28.684999465942383,28.857500076293945,28.147499084472656,28.229999542236328,65083600,96.37166425125095,95.83256708409895,111.21406575313169,-3.0423387659689984,67.11569815060102,17.153354097999006
2020-02-19,28.56609535217285,29.514999389648438,29.700000762939453,29.100000381469727,29.202499389648438,52813600,97.20378913740835,96.92271819067679,129.0505375833007,-2.8407117330995018,66.96929089864257,12.835707404873386
2020-02-20,27.753101348876953,28.674999237060547,29.4950008392334,27.59749984741211,29.325000762939453,113828800,92.79265479436053,95.45603606100661,85.72218869822123,-15.73898511784997,65.07959126098297,8.371127094587493
2020-02-21,26.16582679748535,27.03499984741211,28.395000457763672,26.6825008392334,28.264999389648438,103553600,78.92057523551664,89.63900638909519,35.114197647713254,-44.65857744250068,64.61977916999167,-0.25825381297329697
2020-02-24,23.150972366333008,23.920000076293945,24.895000457763672,23.407499313354492,24.06999969482422,134837200,49.24902143168379,73.65408382052033,-89.89101409622091,-91.85537314459806,55.26693321215993,-10.596147162769809
2020-02-25,21.278186798095703,21.985000610351562,24.727500915527344,21.735000610351562,24.482500076293945,150396800,22.208260435021003,50.125952367407145,-135.94925045152155,-96.86126810783836,46.80695695020467,-20.689029022594585
2020-02-26,21.570960998535156,22.287500381469727,23.4325008392334,21.787500381469727,22.31999969482422,167868000,6.073317785215353,25.843533217306717,-137.57887988823373,-93.06340539191763,37.84771029186135,-19.655729757162344
2020-02-27,18.345598220825195,18.954999923706055,21.602500915527344,18.895000457763672,20.575000762939453,212558000,3.5435400049333285,10.60837274172323,-196.71463195134172,-99.44470648544413,30.830224319356542,-33.61351869134873
2020-02-28,18.631113052368164,19.25,19.357500076293945,16.875,17.102500915527344,247111200,8.670135179839614,6.095664323329433,-196.10612563402896,-81.4814825831195,28.834790228702108,-32.31959016262071
2020-03-02,21.17413902282715,21.877500534057617,21.934999465942383,18.99250030517578,19.8174991607666,181759200,19.35988690948233,10.524520698085093,-117.93749250806131,-60.99415020298947,32.536322560952016,-23.598741542905486
2020-03-03,19.18036651611328,19.8174991607666,22.875,19.219999313354492,22.092500686645508,274063200,26.822609696954945,18.28421059542563,-110.95072388563996,-77.05653812302629,24.161471473778047,-30.91337099623843
2020-03-04,21.50804901123047,22.22249984741211,22.287500381469727,20.325000762939453,20.885000228881836,157913600,34.54840481217962,26.910300472872297,-78.00258478779261,-58.30409723744548,26.97633122196369,-24.707774667256032
2020-03-05,19.620738983154297,20.272499084472656,21.690000534057617,19.772499084472656,20.559999465942383,193486000,30.37686133172242,30.582625280285665,-87.9746175994888,-73.50878064436107,25.95938779990282,-29.302529646550823
2020-03-06,18.592395782470703,19.209999084472656,19.520000457763672,17.75,18.1825008392334,196759600,28.797913858935658,31.241060000945904,-108.02693550864382,-81.79338054138655,21.565372246943042,-28.943964516753983
2020-03-09,14.8153657913208,15.307499885559082,17.287500381469727,15.25,15.382499694824219,203482400,15.031920625565514,24.735565272074535,-141.18023771237867,-99.60207693755592,17.307884884082885,-36.00543546515424
2020-03-10,17.121267318725586,17.690000534057617,17.732500076293945,15.25,16.9950008392334,228126400,11.911120796610499,18.580318427037223,-111.5015421241419,-82.87118013122611,20.895130238550646,-19.53604710964465
2020-03-11,14.919408798217773,15.414999961853027,16.8075008392334,14.75,16.44499969482422,215464000,7.4667741847032,11.469938535626405,-120.41119024688093,-95.12642037710846,20.84816587100203,-30.835671573698022
2020-03-12,10.830241203308105,11.1899995803833,14.375,11.100000381469727,12.375,309112800,7.5516013248546265,8.976498768722776,-158.92000895056992,-99.34759551710164,20.484210719511573,-40.965446449891374
2020-03-13,13.753149032592773,14.210000038146973,14.327500343322754,11.265000343322754,13.0600004196167,278145200,9.449160444722883,8.15584531809357,-129.79581781618367,-77.17850277162134,27.089470665645216,-26.18181798365209
2020-03-16,9.013104438781738,9.3125,12.149999618530273,9.2475004196167,10.114999771118164,329145200,7.97737642158421,8.326046063720574,-159.9723383650502,-99.54177244652448,27.120367225382715,-57.4334372178264
2020-03-17,10.481815338134766,10.829999923706055,11.28499984741211,8.9375,9.845000267028809,381010400,12.286066523592211,9.904201129966436,-139.69734029091245,-86.42152521107764,34.261347766305015,-45.35132896512701
2020-03-18,9.511548042297363,9.827500343322754,10.375,8.182499885559082,9.074999809265137,424499600,8.410964634127323,9.558135859767916,-136.85004170104432,-88.80380844001601,34.384723428949776,-55.77680094137922
2020-03-19,9.731734275817871,10.055000305175781,11.020000457763672,9.0,9.712499618530273,402404400,12.506422229810545,11.06781779584336,-114.00442629922775,-87.25539965947482,42.21635083349287,-50.40078550119544
2020-03-20,8.592086791992188,8.8774995803833,10.949999809265137,8.774999618530273,10.7475004196167,391127600,9.557031454581457,10.158139439506442,-109.61897544805548,-95.2696975367649,35.20169819280156,-53.78709003917164
2020-03-23,8.61870288848877,8.904999732971191,9.5,8.067500114440918,8.982500076293945,410036800,7.788164044768165,9.95053924305339,-108.16526249222383,-94.11041066945587,36.58782679402276,-41.82590364497037
2020-03-24,10.539886474609375,10.890000343322754,10.9350004196167,10.032500267028809,10.307499885559082,414912000,10.446430296806424,9.26387526538535,-72.31152147399511,-79.28060090336005,37.78198482080597,-38.4397964129124
2020-03-25,10.295503616333008,10.637499809265137,11.960000038146973,10.270000457763672,11.050000190734863,417437200,16.349833420371397,11.52814258731533,-60.21195583259953,-77.55948816606998,45.937602110958345,-30.992540800587786
2020-03-26,11.972304344177246,12.369999885559082,12.5,10.917499542236328,10.957500457763672,324620000,29.225401550403106,18.673888422526975,-39.92550786537915,-55.48370627936076,53.03105439085797,10.545132702635552
2020-03-27,10.728617668151855,11.085000038146973,12.082500457763672,10.947500228881836,11.407500267028809,278571600,32.7259016812037,26.100378883992732,-44.67726832829409,-68.77910051095827,53.107864486417334,-21.991555183750087
2020-03-30,11.856163024902344,12.25,12.345000267028809,11.25,11.395000457763672,208310800,41.197293002433426,34.38286541134674,-30.11951500918556,-52.1453142023808,51.87904859235929,31.543624161073836
2020-03-31,11.527094841003418,11.90999984741211,12.882499694824219,11.71500015258789,12.15250015258789,365952000,46.66504079611158,40.196078493249566,-20.524235778348796,-39.0804628983263,59.20518308303898,9.972298534758206
2020-04-01,10.097095489501953,10.432499885559082,11.430000305175781,10.154999732971191,10.899999618530273,267794800,48.85125685912345,45.571196885889485,-49.29444504627085,-62.22045232192266,60.248031775785336,6.156189479529162
2020-04-02,10.694744110107422,11.050000190734863,11.085000038146973,10.192500114440918,10.300000190734863,233765600,53.54698005093342,49.68775923538948,-42.779609982231925,-38.0581446269509,59.335977842194666,9.895572902637406
2020-04-03,10.264050483703613,10.604999542236328,11.244999885559082,10.21500015258789,10.96500015258789,277242000,50.80709730595146,51.068444738669434,-39.69074810300337,-47.30011113327218,59.81177092086436,19.459307727485587
2020-04-06,12.412676811218262,12.824999809265137,13.047499656677246,11.59000015258789,11.77750015258789,259308400,70.05795846905293,58.13734527531259,45.08712806597819,-4.467868832618269,59.24388412357149,44.020215540040454
2020-04-07,12.388479232788086,12.800000190734863,14.072500228881836,12.75,13.975000381469727,329004800,75.68044845491045,65.51516807663826,101.64661387488695,-21.190674669378353,67.50077703224679,17.539024675818602
2020-04-08,13.17969799041748,13.617500305175781,13.75,12.819999694824219,13.172499656677246,259090000,88.92147958740087,78.21996217045474,131.05007764268882,-7.577017735800934,67.13240768219656,28.014106221793767
2020-04-09,13.228090286254883,13.667499542236328,14.180000305175781,13.317500114440918,13.982500076293945,276648800,87.61594576570458,84.07262460267195,135.99236963261077,-8.384470297707079,74.66916054202366,10.48908382118876
2020-04-13,13.68781852722168,14.142499923706055,14.220000267028809,13.267499923706055,13.5,213480800,94.06258583302768,90.20000372871102,139.03970670198936,-1.8507544674090484,81.69778824957173,27.582317321039817
2020-04-14,15.463825225830078,15.977499961853027,16.100000381469727,14.84749984741211,15.012499809265137,245024800,95.90140443767798,92.52664534547006,191.4724718545352,-2.0605619218500477,81.48158318301502,30.428571117167568
2020-04-15,14.9508638381958,15.447500228881836,15.84749984741211,14.914999961853027,15.227499961853027,215844000,95.03769082841234,95.00056036637265,154.1906410979287,-10.975611125504008,73.96258554206683,29.701934733763924
2020-04-16,15.75175952911377,16.274999618530273,16.517499923706055,15.487500190734863,15.952500343322754,281460000,94.3841424594944,95.10774590852822,158.70256805235707,-3.811399574162884,74.31944369723918,56.00287368379002
2020-04-17,16.14615821838379,16.6825008392334,17.024999618530273,16.00749969482422,16.917499542236328,231782400,93.409187675549,94.27700698781855,151.37522467141005,-4.98542627368621,81.19003657702734,50.97285566765184
2020-04-20,15.623518943786621,16.142499923706055,16.877500534057617,16.114999771118164,16.297500610351562,193499200,92.78582413744697,93.52638475749677,125.85673252755295,-12.845701739810156,75.02161764379454,52.21594173027193
2020-04-21,13.89590835571289,14.357500076293945,15.782500267028809,14.077500343322754,15.664999961853027,259744800,81.1135464279529,89.10285274698293,60.501097088278996,-38.82823270264504,66.83625853753338,11.949319998599051
2020-04-22,15.125077247619629,15.6274995803833,15.914999961853027,15.077500343322754,15.257499694824219,137092800,75.95744988237652,83.28560681592545,81.98259847491087,-20.453715910415326,72.29336769059815,22.089838652464167
2020-04-23,15.025871276855469,15.524999618530273,16.397499084472656,15.430000305175781,15.807499885559082,212434000,72.89720598050293,76.65606743027742,82.2077025763477,-22.026433445430918,72.76706637656164,14.007705310125695
2020-04-24,15.75175952911377,16.274999618530273,16.350000381469727,15.302499771118164,15.635000228881836,158990800,81.24013375536799,76.69826320608246,80.7407208584047,-13.799449378049871,78.65600200294641,19.078106190792642
2020-04-27,16.059053421020508,16.592500686645508,16.897499084472656,16.40999984741211,16.795000076293945,152370800,84.68572739819408,79.60768904468831,94.85586282433403,-10.11693498193707,78.34085440691034,17.32367527775407
2020-04-28,15.19040584564209,15.694999694824219,17.0575008392334,15.65250015258789,17.05500030517578,193123600,81.31006832883351,82.41197649413182,69.49371663826923,-32.15341065351261,71.0559339106363,-1.7681130821673663
2020-04-29,16.77042007446289,17.327499389648438,17.592500686645508,16.522499084472656,16.762500762939453,173052000,83.86748594232397,83.2877605564505,99.07796623417484,-6.12719653757851,70.73872330845774,12.170248473287671
2020-04-30,16.881725311279297,17.4424991607666,17.61750030517578,16.987499237060547,17.602500915527344,190272400,85.8987927825666,83.69211568457466,102.19108811122753,-4.0230144612091365,70.4198893888226,7.173576464524434
2020-05-01,15.36703872680664,15.8774995803833,16.827499389648438,15.625,16.329999923706055,173122800,80.23240854143337,83.33289575544127,46.359828744016895,-49.152563376912305,64.14396831754334,-4.825423158120989
2020-05-04,15.90903377532959,16.4375,16.482500076293945,15.517499923706055,15.635000228881836,100378000,71.16369328285367,79.09829820228451,43.83476394250051,-33.33334231331758,62.301477801813185,1.8274745404255777
2020-05-05,16.417156219482422,16.962499618530273,17.55500030517578,16.802499771118164,16.9325008392334,144357200,66.33708328495368,72.57772836974686,100.7116485005968,-18.50284445490912,69.41763701284897,18.143823983240036
2020-05-06,16.74138641357422,17.297500610351562,17.782499313354492,17.09749984741211,17.385000228881836,155940400,78.35780874860495,71.9528617721374,116.92845150539817,-13.09038698595846,68.04091975185969,10.686297071250994
2020-05-07,17.394683837890625,17.97249984741211,18.1875,17.642499923706055,17.957500457763672,144744800,87.7252069524147,77.47336632865773,154.38319019112916,-5.231147701888345,67.02389082053654,15.764897191756177
2020-05-08,18.096378326416016,18.697500228881836,18.737499237060547,18.1299991607666,18.387500762939453,131101200,93.60670576446387,86.56324048849446,180.45461019156014,-0.8583480187616025,74.64338818906214,14.884796725852878
2020-05-11,18.546428680419922,19.162500381469727,19.475000381469727,18.3125,18.36750030517578,134692000,95.60139797911891,92.31110356533246,190.03205621502153,-7.106310341993354,84.0897660843339,15.488923239235941
2020-05-12,17.443077087402344,18.022499084472656,19.532499313354492,18.00749969482422,19.36750030517578,169681600,85.44597761267504,91.55136045208592,130.68988290763514,-35.69740880121998,76.26960496863053,14.829559954792382
2020-05-13,16.782522201538086,17.34000015258789,18.612499237060547,16.690000534057617,18.147499084472656,245559600,68.45471459579812,83.167363395864,52.94151345367962,-51.832137069392324,65.82482125412787,0.07214406798317086
2020-05-14,17.339033126831055,17.915000915527344,17.922500610351562,16.52750015258789,17.010000228881836,201499600,57.39468733565085,70.43179318137463,41.34242299176201,-40.286392122435174,57.87868892124922,2.708910864238656
2020-05-15,17.63665008544922,18.22249984741211,18.274999618530273,17.072500228881836,17.177499771118164,178903200,58.41794427449105,61.42244873531331,64.60317358292681,-32.627637984699405,58.56158391399114,14.769329737070592
2020-05-18,18.657732009887695,19.27750015258789,19.549999237060547,18.80500030517578,19.0,148237200,73.44279896719631,63.08514352577938,143.6964943811037,-6.757572991276569,65.9898346292242,17.277567468215295
2020-05-19,18.514970779418945,19.1299991607666,19.892499923706055,19.100000381469727,19.344999313354492,130715200,81.06206671894553,70.97426998687762,143.80871701239076,-17.4285888671875,65.62020742388285,12.778184766285827
2020-05-20,19.598962783813477,20.25,20.377500534057617,19.802499771118164,19.802499771118164,142708000,91.06345689734847,81.85610752783009,171.5570618600209,-2.6234674494905885,65.24988345555435,17.068936467512174
2020-05-21,18.996479034423828,19.627500534057617,20.479999542236328,19.482500076293945,20.309999465942383,161346800,87.58970701309242,86.57174354312879,133.20182059101163,-17.178822644044708,64.57159537879772,9.208516904696552
2020-05-22,19.168272018432617,19.80500030517578,19.872499465942383,19.262500762939453,19.522499084472656,104832400,87.70664257017046,88.78660216020377,106.13282018830992,-17.07778219595338,59.863757355479464,5.923252107162447
2020-05-26,19.088422775268555,19.72249984741211,20.829999923706055,19.594999313354492,20.762500762939453,122601200,80.00084789114085,85.09906582480123,114.64227289991433,-25.740851486579402,59.852422809816055,2.922371584054373
2020-05-27,19.35700035095215,20.0,20.010000228881836,18.344999313354492,19.52750015258789,173645600,79.29675241486832,82.33474762539318,71.28094781880748,-19.291109072862273,52.284172360466265,10.972401253891961
2020-05-28,19.233596801757812,19.872499465942383,20.802499771118164,19.637500762939453,19.649999618530273,151996400,77.57117480712616,78.95625837104508,100.52551621114236,-22.25451501917988,52.81218132919279,14.604955542497677
2020-05-29,20.02723503112793,20.6924991607666,20.829999923706055,19.579999923706055,20.010000228881836,179246400,85.08618053988572,80.65136925396006,104.89601506991946,-3.1958342883006927,54.160676388461646,15.503757205124868
2020-06-01,20.274038314819336,20.947500228881836,21.059999465942383,20.407499313354492,20.514999389648438,104940800,90.68919774616627,84.44885103105936,120.77241505119717,-2.482057454020582,53.75684038039039,14.95404255336965
2020-06-02,20.678117752075195,21.364999771118164,21.387500762939453,20.40999984741211,21.059999465942383,125357200,97.95304164833829,91.24280664479674,128.38281774455348,-0.4629833126638514,60.70082699618885,10.828684227762997
2020-06-03,20.95879364013672,21.655000686645508,21.872499465942383,21.302499771118164,21.537500381469727,107516800,97.66191932511914,95.43471957320787,150.9090699115091,-4.069201257958142,69.54028016135972,13.199172172769291
2020-06-04,20.532941818237305,21.21500015258789,21.969999313354492,20.84000015258789,21.5575008392334,133204400,93.35060036582856,96.32185377976197,122.51707246116987,-15.416014331892354,70.7352313693481,4.765432852285878
2020-06-05,21.750011444091797,22.47249984741211,22.63249969482422,21.375,21.475000381469727,140697200,92.26100329180674,94.42450766091811,156.5005023434103,-3.7317745347293125,70.67787624156084,14.494964900996198
2020-06-08,22.233938217163086,22.97249984741211,23.020000457763672,21.975000381469727,22.397499084472656,109272400,93.27871851523501,92.96344072429008,163.57996946727002,-1.0160555876733492,70.39664171164877,15.993433443212535
2020-06-09,22.729963302612305,23.485000610351562,23.7450008392334,22.684999465942383,22.72249984741211,106589600,96.81245072825129,94.11739084509766,172.19351795646241,-4.814817692843488,70.35964316022552,19.07720011179592
2020-06-10,23.550209045410156,24.332500457763672,24.80500030517578,23.844999313354492,23.989999771118164,151455600,95.61829623947716,95.23648849432114,187.2095572052783,-7.314238001051699,70.96651185171697,21.662502288818363
2020-06-11,20.082889556884766,20.75,23.552499771118164,20.704999923706055,23.145000457763672,191666000,75.03335046219644,89.15469914330828,52.36217176344174,-62.770892919515504,69.30499416223566,4.4156525733538565
2020-06-12,20.518423080444336,21.200000762939453,22.412500381469727,20.107500076293945,22.072500228881836,205938400,58.03664372435648,76.22943014201,23.67649959247529,-55.804937906363364,65.55894644353495,2.4525872792353853
2020-06-15,21.24188995361328,21.947500228881836,22.170000076293945,20.014999389648438,20.270000457763672,199092400,45.73014288479843,59.60004569045043,23.915093790673104,-44.23374051972585,66.94685411020144,4.773839308144412
2020-06-16,22.364593505859375,23.107500076293945,23.530000686645508,22.077499389648438,23.34749984741211,191608800,55.824427095930105,53.19707123502832,106.28986039516577,-32.48804028612053,75.08166918246349,8.155863907526673
2020-06-17,22.58236312866211,23.332500457763672,23.864999771118164,23.100000381469727,23.542499542236328,129429200,65.03213533006384,55.5289017702641,123.95504936754828,-28.181813203962175,75.06915113365758,7.746477570664156
2020-06-18,22.756576538085938,23.512500762939453,23.59000015258789,23.010000228881836,23.235000610351562,106392800,70.78228756178187,63.87961666259192,105.3629531357914,-26.983283824571743,68.82117162172877,10.829604496002343
2020-06-19,22.725116729736328,23.479999542236328,24.3075008392334,22.989999771118164,24.24250030517578,144975200,72.39103230789961,69.40181839991509,104.16753096176573,-27.661806047767325,69.66551542400022,4.483255986940149
2020-06-22,23.53327178955078,24.315000534057617,24.387500762939453,23.377500534057617,23.477500915527344,110066800,78.37509058908792,73.8494701529231,113.01830138704298,-10.229638360397237,69.66899939356848,5.843946873708394
2020-06-23,24.147859573364258,24.950000762939453,25.655000686645508,24.665000915527344,24.842500686645508,117449200,83.2028532730381,77.98965872334185,148.99046618024505,-12.499995772721201,70.07729015200738,6.238024758416039
2020-06-24,22.725116729736328,23.479999542236328,25.11750030517578,22.962499618530273,24.725000381469727,196410800,79.56884155233354,80.38226180481983,77.26761805856702,-38.56384120988101,67.3961149263407,-3.5035483385980615
2020-06-25,23.327608108520508,24.102500915527344,24.18000030517578,22.684999465942383,23.477500915527344,150851600,73.8031925536766,78.85829579301605,60.60174412030448,-27.52658535636806,60.35597923893796,16.156630918204073
2020-06-26,21.65080451965332,22.3700008392334,24.075000762939453,22.225000381469727,24.0049991607666,187970400,58.55496956077449,70.64233455559484,10.86122459036859,-58.24466475142756,53.26003014750449,5.518868085793982
2020-06-29,22.342815399169922,23.084999084472656,23.107500076293945,21.56999969482422,22.302499771118164,129804800,56.22045202574021,62.8595380467304,-15.309222790247121,-45.567393814983845,47.90854781867343,5.182817376595472
2020-06-30,23.627639770507812,24.412500381469727,24.6200008392334,23.032499313354492,23.079999923706055,125694400,58.05259974827967,57.609340444931426,77.93057557379093,-22.03014218874969,47.218488166527514,5.647518341954205
2020-07-01,24.472089767456055,25.28499984741211,25.61750030517578,24.309999465942383,24.46500015258789,126068800,75.28072231231026,63.18459136211002,138.7558917108648,-6.560297059335777,54.592453785080565,8.36815322550979
2020-07-02,24.9923095703125,25.822500228881836,26.467500686645508,25.684999465942383,26.072500228881836,114076000,87.13781004470174,73.49037736843053,185.36721600799737,-9.996130617809385,62.40328355649759,9.82455881334161
2020-07-06,26.82880210876465,27.719999313354492,27.895000457763672,26.822500228881836,26.825000762939453,105992000,93.55891871473267,85.32581702391487,236.19386441309172,-2.766816178656877,61.31619675925511,18.057921012694923
2020-07-07,26.301326751708984,27.174999237060547,28.540000915527344,27.059999465942383,27.637500762939453,123049600,89.21770047289057,89.97147641077497,196.58411526212595,-19.58395178486206,60.47087602775617,11.76228106183661
2020-07-08,27.312728881835938,28.219999313354492,28.235000610351562,27.122499465942383,27.607500076293945,119965600,91.0193683730938,91.26532918690566,170.42598374889283,-4.591126917199739,60.73792934321103,13.106206214118732
2020-07-09,27.99506187438965,28.924999237060547,29.167499542236328,27.46500015258789,28.852500915527344,158798000,90.8776925987264,90.37158714823691,161.00968872888896,-3.191843501759104,67.61390701442204,23.189948045056962
2020-07-10,28.587871551513672,29.537500381469727,29.612499237060547,27.97249984741211,28.854999542236328,121394800,97.09483263577091,92.99729786919703,151.3922009651585,-0.9325316737284618,67.6849102728238,22.54952498494063
2020-07-13,26.821548461914062,27.712499618530273,31.487499237060547,27.422500610351562,30.512500762939453,187292400,85.93719956036456,91.30324159828727,127.32337352358297,-38.06402614341877,58.778328103578815,23.88242547549211
2020-07-14,27.390155792236328,28.299999237060547,28.43000030517578,25.84749984741211,26.897499084472656,229875600,76.28776146998894,86.43993122204144,72.14853657807194,-32.14015777288597,49.65371038480875,22.590428240889928
2020-07-15,27.52565574645996,28.440000534057617,29.05500030517578,27.34749984741211,28.71500015258789,183772000,66.35577251133064,76.19357784722803,86.27884180790298,-30.72849854970338,58.709168273476585,16.497696219781567
2020-07-16,26.935264587402344,27.829999923706055,28.09000015258789,26.747499465942383,27.510000228881836,149986000,66.75069835150966,69.79807744427639,56.2785481178432,-36.87924862288172,58.10826387267425,10.065256443157233
2020-07-17,27.061086654663086,27.959999084472656,28.260000228881836,27.25,28.040000915527344,115501600,65.60793667339408,66.23813584541143,58.899781234399185,-35.56844280723267,65.22334792618975,8.277660321985714
2020-07-20,29.364574432373047,30.34000015258789,30.5575008392334,27.772499084472656,28.200000762939453,125810800,71.32682276663387,67.89515259717918,105.89627444340941,-13.571840269984015,71.06781701897353,9.451662713321852
2020-07-21,28.425758361816406,29.3700008392334,30.917499542236328,29.100000381469727,30.897499084472656,147156800,73.78594086511622,70.24023343504804,104.41881944303228,-29.501894327434705,71.77051582014457,8.07728303145403
2020-07-22,28.75482177734375,29.709999084472656,30.032499313354492,28.912500381469727,29.542499542236328,113894400,75.43097128986192,73.51457830720399,88.90088017885196,-30.63335153299557,65.90730883100474,5.279942620030664
2020-07-23,26.502153396606445,27.38249969482422,29.809999465942383,26.892499923706055,29.577499389648438,168324400,55.693688812051015,68.30353365567638,34.37959595436564,-72.78368770341672,58.82418183135617,-5.332755688580903
2020-07-24,25.718196868896484,26.572500228881836,27.040000915527344,25.252500534057617,26.127500534057617,178609200,39.251256738939816,56.79197228028425,-37.621286551284044,-78.82919054676829,52.216882224834315,-10.038087564267883
2020-07-27,27.09980010986328,28.0,28.137500762939453,26.8700008392334,27.147499084472656,133812000,30.817626723202057,41.92085742473096,10.691558310366933,-55.93424158020885,52.4605727848963,1.0374393700577134
2020-07-28,26.081140518188477,26.947500228881836,27.927499771118164,26.842500686645508,27.770000457763672,119351200,30.80727107350458,33.62538484521548,-28.648894905483463,-72.81475465250915,46.98543610786942,-4.779148567635061
