Price,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
Ticker,IBKR,IBKR,,,,,,,,,,
Date,,,,,,,,,,,,
2020-01-02,46.35762405395508,569400,,,,,,,,,,
2020-01-03,45.79512023925781,547200,,,,,,,,,,
2020-01-06,45.9987907409668,680800,,,,,,,,,,
2020-01-07,45.74662780761719,389900,,,,,,,,,,
2020-01-08,46.62918472290039,359000,,,,,,,,,,
2020-01-09,47.14318084716797,243100,,,,,,,,,,
2020-01-10,47.05590057373047,275000,,,,,,,,,,
2020-01-13,47.560203552246094,349700,,,,,,,,,,
2020-01-14,47.560203552246094,404400,,,,,,,,,,
2020-01-15,47.09469223022461,330400,46.69415283203125,,,,,,,,,
2020-01-16,48.28757858276367,534500,46.88714828491211,,,,,,,,,
2020-01-17,48.636714935302734,483700,47.171307754516604,,,,,,,,,
2020-01-21,49.296199798583984,663000,47.50104866027832,,,,,,,,,
2020-01-22,47.70567321777344,986300,47.696953201293944,,,,,,,,,
2020-01-23,46.78434753417969,731100,47.712469482421874,,52.60663109539417,,,,,,1.2164385724025482,
2020-01-24,46.2121467590332,671400,47.6193660736084,,48.92352765046687,,,,,,1.202979515587001,
2020-01-27,45.533267974853516,652600,47.4671028137207,,44.906446590453086,,,,,,1.2105714277144721,
2020-01-28,45.533267974853516,501100,47.26440925598145,,44.906446590453086,,,,,,1.205844424370003,
2020-01-29,46.50309753417969,384500,47.158698654174806,,51.50384464514713,,,,,,1.2263938092424989,
2020-01-30,47.11408996582031,305000,47.160638427734376,46.92739562988281,55.147859781251576,,,48.9506120714838,46.92739562988281,44.904179188281816,1.2163801604695534,
2020-01-31,45.581764221191406,616900,46.89005699157715,46.88860263824463,45.84413961512131,,,48.98254677136454,46.88860263824463,44.794658505124715,1.2694278141409616,
2020-02-03,49.62594223022461,1109500,46.988979721069335,47.080143737792966,63.39592395487147,,,49.42477908648788,47.080143737792966,44.73550838909805,1.4724736246275394,
2020-02-04,51.74985122680664,1091800,47.2343448638916,47.36769676208496,69.06614714758558,,,50.416292618716554,47.36769676208496,44.31910090545337,1.6028252300801047,
2020-02-05,50.5666618347168,558200,47.520443725585935,47.60869846343994,63.19334839276867,,,50.86180651774764,47.60869846343994,44.35559040913225,1.6649843115534473,
2020-02-06,50.169036865234375,528900,47.85891265869141,47.78569107055664,61.30669610604854,,,51.188128960344976,47.78569107055664,44.3832531807683,1.6596651316210271,
2020-02-07,50.18843460083008,197800,48.2565414428711,47.93795375823974,61.3672912370359,,,51.48138702368266,47.93795375823974,44.39452049279683,1.595150634950331,
2020-02-10,51.837135314941406,456400,48.886928176879884,48.177015495300296,66.21075325821705,,,52.07732792490174,48.177015495300296,44.276703065698854,1.6176795898513787,
2020-02-11,53.573123931884766,856300,49.69091377258301,48.477661514282225,70.41647376355922,,,53.01620652241457,48.477661514282225,43.93911650614988,1.6295938418151679,25.321172363751526
2020-02-12,53.53432083129883,363900,50.39403610229492,48.776367378234866,70.20612443167845,,,53.795042988937084,48.776367378234866,43.75769176753265,1.603249638171765,27.421375805115314
2020-02-13,53.60222625732422,291700,51.042849731445315,49.10174407958984,70.37291768508062,,,54.473503699845466,49.10174407958984,43.72998445933422,1.5448432035502113,29.371564714953116
2020-02-14,53.47613525390625,262000,51.8322868347168,49.361171913146975,69.59382967249434,,,55.042815755597275,49.361171913146975,43.679528070696676,1.4712122336441535,31.229240279494395
2020-02-18,53.16579055786133,347700,52.18627166748047,49.587625694274905,67.60985608436712,,,55.49237027099432,49.587625694274905,43.68288111755549,1.4437118129584303,32.38547063463463
2020-02-19,54.18411636352539,393300,52.42969818115235,49.83202152252197,70.57415006164935,,,56.06384715525644,49.83202152252197,43.6001958897875,1.4348018875919453,33.69800882914805
2020-02-20,55.2800178527832,1030900,52.90103378295898,50.21073875427246,73.39594636206651,1.9209307006866752,1.320759387707523,56.790541572791696,50.21073875427246,43.63093593575323,1.5145045242763175,35.61637060238635
2020-02-21,53.3791618347168,611100,53.222046279907225,50.540479469299314,62.2460500256062,1.864406728418956,1.4294888558498096,57.061111262210424,50.540479469299314,44.0198476763882,1.5878213643641643,35.61005836459657
2020-02-24,52.32204055786133,657300,53.435406875610354,50.845974159240725,57.055027106376286,1.7145460018113994,1.4865002850421276,57.09363213072847,50.845974159240725,44.59831618775298,1.6669860741623714,34.14182958605714
2020-02-25,50.70243453979492,586200,53.321936798095706,51.10443248748779,50.15396867678271,1.4483954253721265,1.4788793131081275,56.859880221859,51.10443248748779,45.34898475311658,1.7342604354453601,32.29755538840595
2020-02-26,52.42872619628906,853800,53.20749702453613,51.44920539855957,56.23083303423533,1.3610768389320924,1.4553188182729204,56.62538943144614,51.44920539855957,46.273021365673,1.7586293651548563,30.724630443215982
2020-02-27,50.174560546875,1062000,52.87152099609375,51.632778549194335,48.00157333393861,1.0973345118371327,1.3837219569857628,56.33280323361299,51.632778549194335,46.93275386477568,1.8988208684480503,29.791079241325882
