Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,VT,VT,VT,VT,VT,,,,,,
Date,,,,,,,,,,,
2024-01-02,99.99432373046875,100.3080003544058,99.68064710653171,100.07273727747254,4661400,,,,,,
2024-01-03,99.1317138671875,99.58262357607282,98.95527028730706,99.39638297632871,1802200,,,,,,
2024-01-04,99.01409912109375,99.6414524689199,98.9552796031688,99.03370064130752,2845100,,,,,,
2024-01-05,99.1317138671875,99.77867615296282,98.92586427043383,99.00428530118984,1830100,,,,,,
2024-01-08,100.32760620117188,100.34721519774953,99.06309515298751,99.06309515298751,3880100,,,,,,
2024-01-09,99.83748626708984,100.08254637450962,99.46499759612253,99.6120351563026,2271000,,,,,,
2024-01-10,100.32760620117188,100.4844482592293,99.8472904859927,99.94531303295811,2166200,,,,,,
2024-01-11,100.28839111328125,100.61187223429249,99.43558676706692,100.49424069611369,2938900,,,,,,
2024-01-12,100.44524383544922,100.98437161577074,100.25899574987268,100.73931149417693,1635500,,,,,,
2024-01-16,99.47480010986328,99.93550682056271,99.18072499537011,99.77867224383628,2729500,,,,,,
2024-01-17,98.69061279296875,98.70041729188443,98.16128203114297,98.51416920569349,1998300,,,,,,-1.303784943847519
2024-01-18,99.53360748291016,99.60222400926172,98.77881821440256,99.07289331513236,2753800,,,,,,0.4054137672441449
2024-01-19,100.43543243408203,100.49424446605741,99.37677098668001,99.66104160562912,2425400,,,,,,1.4354857799089737
2024-01-22,100.67069244384766,100.96476757386881,100.50405336020157,100.56286539474931,1953700,,,,-11.111201487587364,,1.5524583572942285
2024-01-23,100.8275375366211,100.87655255264423,100.406033826203,100.66089844796873,1194700,,,,-5.555405680486964,51.44033219998698,0.49829887742640633
2024-01-24,101.09219360351562,101.79796791493379,101.07259208537225,101.69994536693483,1687000,,,,-19.407073747113973,56.863258820909415,1.2567497273209938
2024-01-25,101.53330993652344,101.5823174729637,101.09219723671322,101.52350543777885,1418400,,,,-7.277449492956489,64.06881714483359,1.201766673206528
2024-01-26,101.60192108154297,101.90579321873584,101.4646880209629,101.61172557976751,1327400,88.40011392683452,88.5429702160842,,-8.11513497942601,63.516558023265304,1.3097527577025536
2024-01-29,102.32730102539062,102.33710552401057,101.50390262870395,101.61172967759975,2771600,94.79087451619392,90.81478182316977,,-0.2347919790357258,62.21450703174043,1.8737145912300468
2024-01-30,102.09204864501953,102.22928171548386,101.89599605961232,102.06264262686881,2215100,95.26053490547929,92.81717444950259,145.11091231435157,-5.8684683251004115,69.92599195793878,2.631066895601375
2024-01-31,100.84713745117188,102.11164856230529,100.80792693470556,101.9156034586151,3121100,86.0719731614624,92.04112752771186,70.25515368493453,-35.6808202114767,60.49425343805147,2.185136556733158
2024-02-01,102.02342987060547,102.04303138939525,100.99417438607134,101.21963298468098,6569300,83.64633459935861,88.32628088876676,92.92398343853618,-7.511707665347072,73.45654613264134,2.5014891458875477
2024-02-02,102.40571594238281,102.61156552926313,101.63132512775265,101.81757319720468,1901300,84.06064446379308,84.59298407487137,119.83261195099968,-4.62553873179702,73.68712395606303,1.9617414497557162
2024-02-05,101.91559600830078,102.18025762679919,101.39606979072335,102.05282906658007,2035100,90.74132846425941,86.14943584247038,82.33385117334241,-15.638768210077732,75.09411414402628,1.236609716524506
2024-02-06,102.48414611816406,102.50374763734217,102.05283790983141,102.18026648109267,2627000,92.13706673031948,88.979679886124,107.67247492148182,-3.324492867166865,81.32655357552974,1.6430120401792703
2024-02-07,103.003662109375,103.13109066792927,102.640970472295,102.77820352878133,1599300,92.54751794689435,91.80863771382441,133.56277261666574,-3.3941850820724273,80.71751221228276,1.8908171221965642
2024-02-08,103.0428695678711,103.08208007979637,102.76839598439419,102.96444854402056,882500,96.68130600637788,93.7886302278639,122.89455213754752,-3.2374040316271437,79.79795425285239,1.4867629473434896
2024-02-09,103.61141204833984,103.68002858034639,103.1016903075257,103.17030683953224,1119300,97.09086876876432,95.43989757401219,142.54040898740624,-2.0958045800075538,79.27118794126584,1.9778080428066946
2024-02-12,103.74864959716797,104.2289728206181,103.61141652722263,103.61141652722263,1407900,93.54218213427248,95.77145230313823,148.5449242483856,-14.040244985547922,83.28577838779944,1.389021851973471
2024-02-13,102.11164093017578,102.562550617874,101.55290419991489,102.49393408884688,2514800,73.9908628406531,88.20797124789664,31.13700835510196,-61.8913619124853,75.75058208006486,0.01919080419707786
2024-02-14,103.24873352050781,103.29774105825676,102.4841471281225,102.77821479054066,1541600,65.13839594361015,77.55714697284525,91.01433852261388,-28.653205271136375,75.86292977856655,2.3814221504291577
2024-02-15,104.13094329833984,104.17014633400781,103.50358254803866,103.50358254803866,1470300,68.86331627422322,69.33085835282883,152.95161851234462,-2.8654839937086813,75.99571602600183,2.065715130737411
2024-02-16,103.8858871459961,104.48382694569705,103.69963906560196,104.18975929515183,1279500,84.0716078910429,72.69110670295875,139.93160039560448,-16.266487062026293,74.83588484207708,1.4453990092174962
2024-02-20,103.60161590576172,103.97410458571684,103.21932272725377,103.88588653466478,1831900,85.6227213169097,79.51921516072527,93.26116363835223,-23.999864993535912,68.34196652579185,1.6543296251965378
2024-02-21,103.63101959228516,103.65062111030888,103.02326783257622,103.34674896977491,1121300,78.43182475422043,82.70871798739101,71.33080444825302,-24.438173681776497,73.11700202829479,1.1190740398019816
2024-02-22,105.31703186035156,105.46406193868312,104.67987409923181,104.80730265999944,1266900,82.6492152127107,82.23458709461362,180.43745390959762,-3.614315686555442,66.94232276360222,2.24591019736764
2024-02-23,105.39544677734375,105.66011587905774,105.17980016677797,105.5522888344544,1053600,88.58017207880444,83.2204040152452,175.25860065736177,-6.206994395254658,65.71603434608481,2.283105293300358
2024-02-26,105.12097930908203,105.4738664544184,105.02295676396433,105.40524992497193,1057000,92.35070214433694,87.8600298119507,139.30455510929644,-13.126583485179044,68.65265170370765,1.456950765266951
2024-02-27,105.34644317626953,105.37584919341533,105.04257102757462,105.24842062623645,1109700,91.00976722549687,90.64688048287941,125.21719128071958,-7.637120443075674,66.26563876127787,1.540062049294555
2024-02-28,104.94453430175781,105.09157185674466,104.7778952294717,104.89552676918933,1042600,87.27124407353682,90.21057114779022,95.25545721039538,-17.422563851134804,59.67219459961449,2.774309908034067
2024-02-29,105.37584686279297,105.54248594202772,104.80730561507801,105.43465889578381,1678800,89.33969970411461,89.2069036677161,103.72797371096453,-6.921216593445653,61.37899583853012,2.0601834712700384
2024-03-01,106.31687927246094,106.40510480265337,105.39545084795051,105.65031546127831,3583700,91.27932048716717,89.29675475493953,137.89576387185656,-1.8182580939180286,65.83134404066972,2.099218450233664
2024-03-04,106.15023803710938,106.47371917685433,106.0914260039343,106.1796440536969,1721800,94.89559810317401,91.83820609815193,131.5538732103206,-6.5737310031142275,66.36977942903427,2.1796520714416845
2024-03-05,105.33663940429688,106.05221823389275,104.96415072014524,105.8757746511596,1369600,87.70223801845991,91.29238553626703,74.92003213483213,-28.50129684758798,69.73210443453985,1.6747069853749963
2024-03-06,106.17964172363281,106.61094990049456,105.93458161925972,106.31687478379048,2003400,84.301018230422,88.96628478401864,110.78585881030219,-12.02191745803172,70.45264145146751,2.459323609257802
2024-03-07,107.26771545410156,107.40494852227918,106.68936968508906,106.84621175080137,1322100,85.44827080661003,85.81717568516399,146.3486879894319,-3.1319732745501616,70.30626614901287,1.852201452407587
2024-03-08,106.75798797607422,107.84604796441269,106.59134142052606,107.42454428370318,1540500,87.4284211591111,85.72590339871438,131.34810401426898,-22.560845790084763,63.51939184358204,1.2927894329334277
2024-03-11,106.51292419433594,106.63054825461506,106.03260101939395,106.43450316838941,1825100,82.22165173807345,85.03278123459819,85.29360442198933,-27.642225721144637,63.39778587363598,1.3241361471350466
2024-03-12,107.54217529296875,107.61079182303949,106.45410783138927,106.94422804007765,1568300,80.06648527241265,83.23885272319906,123.75753005067477,-9.597472671532543,69.15161031566328,2.084296394350238
2024-03-13,107.36573791503906,107.61079803352628,107.11087329779278,107.5029709831006,1537700,82.36853448645167,81.55222383231258,125.14849060013626,-15.654698147967697,69.5648407313727,2.3071269308026165
2024-03-14,106.88541412353516,107.50296288328283,106.33648189264834,107.50296288328283,2614900,81.14599499622172,81.19367158502867,85.87308029421057,-31.3098441918345,60.60521707861284,1.4325552825285914
2024-03-15,106.4140625,106.78799491819197,106.1680525520145,106.57151247037207,1822500,68.78763213723445,77.4340538733026,49.68396758962769,-46.67256124849436,58.69729911738874,0.09140902950133256
2024-03-18,106.80767822265625,107.20129563470968,106.74863823851793,107.10288565097555,1242300,62.72470393478579,70.88611035608065,74.79772881969585,-33.84348275531368,58.94736968630138,0.6193487623805893
2024-03-19,107.18161010742188,107.22097259919626,106.42390278674091,106.64039273768623,1720200,65.87280058119391,65.79504555107138,71.65226116366368,-21.86555425261016,64.09270363556988,1.7514994911160375
