Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,IT,IT,IT,IT,IT,,,,,,
Date,,,,,,,,,,,
2024-01-02,437.25,449.0899963378906,434.9599914550781,446.82000732421875,442800,,,,,,
2024-01-03,427.5400085449219,437.4200134277344,427.30999755859375,435.6499938964844,435500,,,,,,
2024-01-04,426.5400085449219,430.9800109863281,425.0799865722656,427.20001220703125,380000,,,,,,
2024-01-05,425.3699951171875,430.0799865722656,424.5299987792969,425.6600036621094,326000,,,,,,
2024-01-08,435.82000732421875,435.8800048828125,425.75,427.8500061035156,336200,,,,,,
2024-01-09,436.9800109863281,437.17999267578125,431.7900085449219,431.8900146484375,291100,,,,,,
2024-01-10,441.55999755859375,442.29998779296875,437.4200134277344,439.3999938964844,348300,,,,,,
2024-01-11,444.6600036621094,444.989990234375,436.0,443.7300109863281,290500,,,,,,
2024-01-12,454.2099914550781,454.6499938964844,443.1099853515625,443.1099853515625,380000,,,,,,
2024-01-16,453.1000061035156,456.70001220703125,450.69000244140625,451.2200012207031,558700,,,,,,
2024-01-17,454.3800048828125,455.7200012207031,450.1700134277344,451.0,548400,,,,,,3.9176683551314984
2024-01-18,463.0899963378906,463.2300109863281,455.5400085449219,456.6700134277344,591900,,,,,,8.315008439551331
2024-01-19,464.8800048828125,466.3299865722656,460.55999755859375,465.1000061035156,1080300,,,,,,8.988604953772539
2024-01-22,468.0,470.5,465.1300048828125,468.760009765625,306500,,,,-5.43832920081389,,10.02186458193135
2024-01-23,466.2200012207031,469.3900146484375,463.5400085449219,469.1600036621094,265800,,,,-9.3104169363592,68.74811958892926,6.975355280986206
2024-01-24,463.0799865722656,471.44000244140625,463.0299987792969,470.9700012207031,260600,,,,-17.821392488812066,70.43901450913903,5.97280766390802
2024-01-25,461.19000244140625,467.2200012207031,457.010009765625,466.67999267578125,306900,,,,-21.850350031584487,70.98590000054378,4.445603087088434
2024-01-26,460.8299865722656,464.29998779296875,458.5899963378906,459.7099914550781,206200,79.03550415132948,83.95046826347193,,-23.221745025614993,72.17459297872281,3.6364824308425137
2024-01-29,463.69000244140625,465.1099853515625,459.0799865722656,460.55999755859375,202600,78.46062473041225,80.38958079871882,,-19.546030751563784,71.61619980032306,2.0871427675904997
2024-01-30,465.5400085449219,470.5199890136719,464.3299865722656,465.1600036621094,257800,80.19479568710008,79.23030818961392,84.44283179200907,-16.64783716152099,71.54569152339279,2.745531289744507
2024-01-31,457.44000244140625,464.260009765625,456.9200134277344,462.54998779296875,369600,74.76758293457564,77.8076677840293,42.72377873085934,-39.5033832831883,65.15621928414296,0.6734445894869268
2024-02-01,467.010009765625,467.010009765625,456.6400146484375,457.5899963378906,311700,76.07056035367492,77.0109796584502,59.65097528897195,-15.637098494265974,65.37219225994735,0.8464906300576169
2024-02-02,469.8900146484375,471.760009765625,462.2900085449219,467.4800109863281,453600,78.73270734888116,76.5236168790439,80.3272533856347,-8.661396175902276,65.9098827939882,1.0776995596719408
