Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,ESS,ESS,ESS,ESS,ESS,,,,,,
Date,,,,,,,,,,,
2024-01-02,243.04049682617188,244.25633156811531,240.25866634293598,240.25866634293598,328200,,,,,,
2024-01-03,236.1053924560547,241.04654677283838,235.20080366389058,240.96873156607015,364300,,,,,,
2024-01-04,237.13641357421875,238.92611877149247,235.06462640242574,235.06462640242574,372100,,,,,,
2024-01-05,236.92242431640625,238.8580385798892,234.39348210172628,235.05490392290082,476300,,,,,,
2024-01-08,241.5426025390625,241.57178138644676,235.3661559193521,237.00996691675365,370800,,,,,,
2024-01-09,241.10488891601562,242.34990246053653,236.280450299698,238.74129854330042,333500,,,,,,
2024-01-10,241.10488891601562,242.6514270912316,239.98631208782132,241.39667737040944,319800,,,,,,
2024-01-11,241.29942321777344,241.48423246955875,239.02338418803643,239.25681495514849,334900,,,,,,
2024-01-12,242.27210998535156,244.88858887789343,241.425893704765,243.81864830564203,415900,,,,,,
2024-01-16,241.97056579589844,242.33044812218375,239.76260579777545,241.4842319098989,422700,,,,,,
2024-01-17,235.08409118652344,241.7468569447345,233.09011915837172,239.10121409050976,517200,,,,,,-3.2736954308232202
2024-01-18,232.3217010498047,235.37587723091107,231.94236121603367,234.73391294553485,417300,,,,,,-1.6025434094878777
2024-01-19,234.2670440673828,235.52177899099007,231.30040432802278,232.83722122319506,700200,,,,,,-1.210007971187388
2024-01-22,235.59959411621094,236.42636767733447,233.9266043241425,235.44396370724348,396800,,,,-68.36082279859023,,-0.558338960109872
2024-01-23,232.23416137695312,236.20264782967118,230.43473483035964,236.20264782967118,378800,,,,-87.55054160173624,43.703608727887136,-3.853747150299913
2024-01-24,228.24623107910156,234.1892319716262,228.10032200305884,233.41109475793033,441100,,,,-99.13088660592213,43.2334682772841,-5.333221526417553
2024-01-25,227.52645874023438,231.3684937295609,226.76777901441227,230.41528340460832,495800,,,,-95.81321292184036,42.470000639665855,-5.631752320257199
2024-01-26,229.9484100341797,230.09430427502033,226.1063749941298,228.18788359994622,293100,8.503869867080146,9.774968607277012,,-79.54429087099706,48.75093794360948,-4.70411948450844
