Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL,,,,,,
Date,,,,,,,,,,,
2024-01-02,102.80282592773438,103.41533828528753,101.20240232651113,103.25726766247814,9597500,,,,,,
2024-01-03,101.22215270996094,102.13103613746411,100.51085001462044,102.05200836693211,9455600,,,,,,
2024-01-04,101.3505859375,102.11128763331897,101.1628864910642,101.52841162274916,6822300,,,,,,
2024-01-05,101.48889923095703,102.46693670931548,101.05421255736569,101.29131095331455,6131500,,,,,,
2024-01-08,103.39558410644531,103.50424823902434,100.896143238239,101.69636258288651,7038700,,,,,,
2024-01-09,102.37802124023438,103.21775823942822,102.0421324703346,102.59536457945056,6725200,,,,,,
2024-01-10,103.06232452392578,103.21108805560024,101.87223140338514,102.23917287289763,7270500,,,,,,
2024-01-11,103.90530395507812,103.97472592511266,102.68545968641028,103.48877213487093,6119000,,,,,,
2024-01-12,105.72021484375,105.81938801747847,104.10367016933424,104.23259453853844,9696700,,,,,,
2024-01-16,105.69046020507812,105.7797213550255,104.54994982828597,105.53178464556754,7547200,,,,,,
2024-01-17,105.5516128540039,106.61278163365387,104.80780274958306,105.58136404755231,7771500,,,,,,2.6738437406397697
2024-01-18,107.80287170410156,107.98138642673585,105.74004415707218,106.10698562228951,10362300,,,,,,6.5012636245712185
2024-01-19,108.7648696899414,109.31033345626112,108.12023275695292,108.41775982338686,11121300,,,,,,7.315481882870989
2024-01-22,109.19132232666016,109.77645687941843,108.36817065797314,109.15165154626742,7485300,,,,-6.315123890927503,,7.589424216903584
2024-01-23,110.90705108642578,111.75003438830527,108.6557815193147,109.37976004274358,9185900,,,,-7.500395703563933,86.10193520971518,7.264785092028148
2024-01-24,113.3665771484375,114.46741672954003,112.39466949710325,112.48392307947101,11702700,,,,-8.111542235208468,94.35772697000203,10.733315388483632
2024-01-25,114.05088806152344,115.22114965037707,113.40625109397706,113.94179530241122,8877200,,,,-8.169361710456421,94.50222920741446,10.662056758720473
2024-01-26,113.69385528564453,114.52692655225611,113.32690623689055,113.69385528564453,5541800,91.01912002023546,91.92766650908641,,-10.66173599362868,89.4788337258493,9.420646452079428
2024-01-29,112.81120300292969,113.64426671629668,112.07731246023572,113.24757403360454,7014400,87.70513486842178,90.26571833519365,,-18.05349769064955,83.26506925271214,6.707315313026818
2024-01-30,113.21781921386719,113.45583632914686,111.70044024208657,112.42441874103135,8231900,85.42577658737234,88.05001049200986,96.81646202327937,-15.007436553604775,81.71858598981558,7.122079887043009
2024-01-31,110.77811431884766,113.32690328725346,110.7483631255337,112.87070066810846,7386700,77.16532669983526,83.4320793852098,69.65092497078318,-35.44308565623988,75.45552140898806,4.951607392369173
2024-02-01,114.57650756835938,114.82444427046919,111.62110631640986,111.97813577276222,7882200,81.25034081859009,81.28048136859923,92.53329318705059,-5.798455334385096,75.94371575236406,6.283353826464055
2024-02-02,114.83436584472656,115.52858559607866,114.20956806850968,114.86411703886625,6499400,84.14502969771797,80.85356573871444,101.86343458817305,-6.323369916221118,75.43429937241454,5.580382868188605
2024-02-05,115.42941284179688,115.7566911113657,113.82278025462725,114.57650996339633,8084500,94.96300954946535,86.78612668859114,95.49658111961578,-2.9891461009977505,75.68768430290156,5.712991089598352
2024-02-06,114.34841918945312,115.98479550117395,114.03106048801553,115.77652956270818,4637500,91.57155264337405,90.22653063018579,84.26176768130688,-15.972826052659029,70.97010652306348,3.102929948381372
2024-02-07,116.3021469116211,116.61950559316345,114.34841202094248,114.84428543375414,7672900,92.43469228806809,92.98975149363584,94.2676163151424,-3.733950982139029,70.45568719352964,2.5894490572295314
2024-02-08,115.7170181274414,116.81785769217892,115.01287880010592,116.12363038511842,4472800,89.08835109312555,91.03153200818923,90.36462382393096,-13.028169685825349,68.73399796915447,1.460865491042207
2024-02-09,115.67735290527344,116.37157267926301,114.77486719908698,116.09388476966718,5787100,89.75488674334919,90.42597670818094,81.71190308460103,-13.97321910198809,62.626836339225086,1.7445952682715982
2024-02-12,114.88394927978516,116.13355240553882,114.42774664546222,115.3004886993216,5439600,80.37861748037002,86.40728510561492,68.00142724602843,-31.862758771076525,55.81405783314195,1.8373585439042328
2024-02-13,112.74178314208984,113.26740776630389,112.06739497586116,112.85087590180537,8171700,62.33576145229673,77.48975522533866,0.8821462779867426,-67.15673777004527,45.733881944213714,-0.4204603790134098
2024-02-14,113.31698608398438,113.77318868226268,112.59300762527336,113.37648846789064,5946100,47.76690510088445,63.493761344517075,6.616791882456096,-57.679788156224916,43.98548771235139,2.2918532065180353
2024-02-15,111.84920501708984,113.36657643927227,111.64093909310674,113.30707405139931,8455600,31.100255023338253,47.067640525506484,-42.29401414366846,-81.86270900371511,42.699517729122185,-2.3803331146590834
2024-02-16,110.3913345336914,112.1764818107243,110.33183214659952,112.08722066365883,8931100,20.45829883310027,33.10848631910766,-110.76357125135766,-99.08260634075923,41.93159069794288,-3.8690781094596782
2024-02-20,107.55494689941406,109.85579937525657,106.79130512543357,109.627701828381,10975600,8.890293147761971,20.14961566806684,-230.93271414537872,-92.3838052122398,40.979979513310525,-6.821888588461633
2024-02-21,107.26734161376953,107.48551956229716,105.63095781803102,105.87889452749359,7867600,7.720422458784559,12.356338146548941,-245.46127676040683,-85.37232107064735,40.923271349189996,-6.192545227889534
2024-02-22,110.09381103515625,110.96654546867478,108.75495440919885,110.5698452474655,8957800,20.712479704510997,12.44106510368585,-107.42371885659146,-60.106434603579906,41.38122098200386,-5.3381094341986675
2024-02-23,111.02605438232422,112.4343406287507,110.78803726217338,111.07564475030173,7504500,34.24938605710745,20.894096073467676,-50.16090792099029,-51.77308615445045,41.836218291245196,-4.053823561155834
2024-02-26,110.05414581298828,111.61118801754668,110.01447503222165,111.07564382683881,6342900,42.55315871551496,32.50500815904447,-71.4666972175384,-60.461003095424836,34.46554312072337,-4.861113217977875
2024-02-27,110.46075439453125,110.5896863193343,108.88388063533792,109.70703228435926,6593100,43.64653091425663,40.149691895626354,-80.39841080791818,-56.82631800735489,33.88832293353261,-3.8501417412816985
2024-02-28,110.75828552246094,111.09547581047829,110.18307054903718,110.34175367264145,5278300,42.848666558400915,43.01611872939083,-53.16520264390965,-54.16667922201759,32.09487045880827,-1.759327876807737
2024-02-29,110.75828552246094,111.51201522672557,109.72686791831664,110.75828552246094,12193900,45.581583740183355,44.02559373761363,-51.0336439576991,-52.26225155007753,25.57374524607064,-2.258002661337166
2024-03-01,112.84095764160156,112.99964077266405,110.59960759712683,110.75829072818934,7603700,54.07359020928221,47.501280169288826,-5.285120430334267,-31.350298600058327,32.1669246956748,0.8866872360515865
2024-03-04,113.11863708496094,113.65418126255663,112.45416854785108,112.64260286027204,6588100,69.4494928706435,56.36822227336969,26.63102702213529,-8.03897123793374,37.89488008802603,2.4705766650888306
2024-03-05,110.02439880371094,112.26574125406505,109.45910339753446,111.88888017209008,8242000,71.52313954048589,65.01540754013719,-46.52813961777873,-46.04131154055037,37.92395728828223,2.2959910031905117
2024-03-06,111.34341430664062,112.11698319700832,109.7566208772221,110.57977256969255,6706400,72.3729125056242,71.11518163891786,-25.937620296807907,-28.80097970464335,38.282506375238135,3.799919557573772
2024-03-07,113.59468078613281,113.85253707592449,111.36325045851046,112.99963421205238,7670100,74.00712449584624,72.63439218065211,46.87657163120751,-3.136335267267658,45.573050279433,3.1798969606553262
2024-03-08,111.49217987060547,113.38641999974504,110.6194453601826,113.1285636982729,8304100,79.78446430556257,75.38816710234433,14.911679273493341,-28.709292111401354,45.80501583745915,0.41983432706356183
2024-03-11,113.18806457519531,113.80295034235347,110.26241441213736,110.68886585768958,20438300,86.69077277057937,80.16078719066273,52.30874230454164,-8.082054309592905,59.18424404186564,2.8476153615624833
2024-03-12,126.48738861083984,128.30227951627649,123.57165057843015,125.21795390912962,48536100,84.64135126369376,83.70552944661189,476.8219270900831,-9.28459978792449,75.24832103812545,14.508894407027562
2024-03-13,124.48406219482422,127.73699824245689,123.79976200848162,126.94359773007272,15870300,87.65682050569849,86.32964817999054,303.7011087528367,-19.66288438538717,66.39184170676359,12.39255068604308
2024-03-14,124.49397277832031,126.74524221869756,123.9088458067364,126.17994685359635,10965900,83.81355617329417,85.37057598089547,214.09059087854894,-19.611847306805874,60.490324820534546,12.401498624745223
