Price,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
Ticker,SMCI,SMCI,,,,,,,,,,
Date,,,,,,,,,,,,
2020-01-02,2.36299991607666,4178000,,,,,,,,,,
2020-01-03,2.3440001010894775,302000,,,,,,,,,,
2020-01-06,2.3269999027252197,933000,,,,,,,,,,
2020-01-07,2.309999942779541,387000,,,,,,,,,,
2020-01-08,2.306999921798706,3537000,,,,,,,,,,
2020-01-09,2.319999933242798,2098000,,,,,,,,,,
2020-01-10,2.6089999675750732,8350000,,,,,,,,,,
2020-01-13,2.8510000705718994,5657000,,,,,,,,,,
2020-01-14,2.7720000743865967,3661000,,,,,,,,,,
2020-01-15,2.7699999809265137,4135000,2.4972999811172487,,,,,,,,,
2020-01-16,2.8610000610351562,6685000,2.547099995613098,,,,,,,,,
2020-01-17,2.867000102996826,3536000,2.599399995803833,,,,,,,,,
2020-01-21,2.8589999675750732,2413000,2.6526000022888185,,,,,,,,,
2020-01-22,2.9100000858306885,3241000,2.712600016593933,,,,,,,,,
2020-01-23,2.878999948501587,1146000,2.7698000192642214,,79.7234786339506,,,,,,0.11371430328914098,
2020-01-24,2.8940000534057617,1747000,2.8272000312805177,,80.09394106047046,,,,,,0.11030613767857454,
2020-01-27,2.871000051498413,1572000,2.8534000396728514,,77.74830879289073,,,,,,0.1082842719276862,
2020-01-28,2.88100004196167,964000,2.8564000368118285,,78.0493076753089,,,,,,0.10276397659921586,
2020-01-29,2.878000020980835,1602000,2.8670000314712523,,77.7096930055742,,,,,,0.09999511336220958,
2020-01-30,2.875,2483000,2.877500033378601,2.6874000072479247,77.34724399923623,,,3.174340080613534,2.6874000072479247,2.2004599338823154,0.09920974716837742,
2020-01-31,2.7960000038146973,1375000,2.8710000276565553,2.709050011634827,68.31170054930475,,,3.1743966053797084,2.709050011634827,2.2437034178899453,0.09998048905023649,
2020-02-03,2.865999937057495,1679000,2.870900011062622,2.7351500034332275,71.48978324060333,,,3.173438700986184,2.7351500034332275,2.2968613058802707,0.10026760351470063,
2020-02-04,2.9210000038146973,2141000,2.8771000146865844,2.7648500084877012,73.71997547816306,,,3.1675401682737254,2.7648500084877012,2.362159848701677,0.09731991863927837,
2020-02-05,2.946000099182129,1552000,2.8807000160217284,2.7966500163078307,74.68917075004892,,,3.1477906682065044,2.7966500163078307,2.445509364409157,0.09293992540443281,
2020-02-06,2.8259999752044678,2473000,2.875400018692017,2.822600018978119,62.730359533965,,,3.092464777456059,2.822600018978119,2.552735260500179,0.0978013602577905,
2020-02-07,2.755000114440918,7677000,2.8615000247955322,2.8443500280380247,56.92300091487426,,,2.9903887779449962,2.8443500280380247,2.698311278131053,0.12110126486762919,
2020-02-10,2.9110000133514404,2936000,2.865500020980835,2.859450030326843,64.66360146715246,,,2.960572679196302,2.859450030326843,2.7583273814573843,0.12552260935837262,
2020-02-11,2.8989999294281006,4753000,2.867300009727478,2.8618500232696533,63.71514685276013,,,2.9643259169700014,2.8618500232696533,2.7593741295693053,0.12555670351282827,54.16967426379192
2020-02-12,2.9040000438690186,4114000,2.8699000120162963,2.8684500217437745,63.95240075015036,,,2.9636749714927624,2.8684500217437745,2.7732250719947866,0.12230266484224295,50.757333453321074
2020-02-13,2.86899995803833,2968000,2.8693000078201294,2.873400020599365,60.94824108601403,,,2.957253222557455,2.873400020599365,2.7895468186412753,0.1196381915068665,47.712046763949054
2020-02-14,2.802000045776367,3634000,2.8699000120162963,2.870450019836426,55.567107688237805,,,2.9598110233117523,2.870450019836426,2.7810890163610993,0.11730690151402287,45.19868836847393
2020-02-18,2.753000020980835,2758000,2.8586000204086304,2.864750015735626,51.95433123566241,,,2.967764329382419,2.864750015735626,2.761735702088833,0.11778496812449758,43.5045104682082
2020-02-19,2.75600004196167,2357000,2.8421000242233276,2.8596000194549562,52.15941555221863,,,2.9730220531069236,2.8596000194549562,2.746177985802989,0.11380033013272091,41.93134527510431
2020-02-20,2.7860000133514404,3246000,2.8261000156402587,2.8534000158309936,54.26192206150727,0.056516298522086394,0.10248205780039059,2.968665606444833,2.8534000158309936,2.738134425217154,0.11138601538795903,40.11757468015311
2020-02-21,2.7739999294281006,3419000,2.820900011062622,2.8481500148773193,53.25373966651368,0.04804941295859466,0.0915955288320314,2.967756493686419,2.8481500148773193,2.7285435360682198,0.10857273048188201,38.37302103034558
2020-02-24,2.694999933242798,2804000,2.8148999929428102,2.8382000088691712,47.05533058338974,0.03456624750280257,0.08018967256618563,2.9730341424896247,2.8382000088691712,2.7033658752487177,0.11124610033655227,37.60118533760975
2020-02-25,2.63700008392334,2876000,2.7875,2.8265000104904177,43.089902196006385,0.01898182792645242,0.06794810363823899,2.986230399400206,2.8265000104904177,2.666769621580629,0.1087285199699748,36.92893647794854
2020-02-26,2.6530001163482666,2573000,2.7629000186920165,2.8151000142097473,44.47988778765832,0.007831851324446415,0.055924853175480474,2.989514318232877,2.8151000142097473,2.6406857101866175,0.10839077508302906,36.00422935873235
2020-02-27,2.5759999752044678,5245000,2.7301000118255616,2.800000011920929,39.48211286057496,-0.007135598598276616,0.04331276282072906,3.000376639129514,2.800000011920929,2.599623384712344,0.11072000775030746,35.92283308357686
2020-02-28,2.5380001068115234,3961000,2.697000026702881,2.783150017261505,37.25727023058602,-0.02181224432294382,0.030287761391994482,3.010347935087556,2.783150017261505,2.555952099435454,0.11109714555796373,36.18020188314501
2020-03-02,2.615000009536743,2954000,2.6783000230789185,2.7741000175476076,44.12776091761943,-0.026920025863358177,0.01884620394092395,3.0126647770446646,2.7741000175476076,2.5355352580505506,0.10894733882002393,35.386460539736696
2020-03-03,2.609999895095825,3081000,2.6640000104904176,2.7613000154495237,43.79241142238315,-0.031013937614088327,0.008874175629921493,3.0061559634181307,2.7613000154495237,2.5164440674809168,0.11109395311608249,33.81512194038255
2020-03-04,2.6670000553131104,3932000,2.6551000118255614,2.7486000180244448,48.58890063065418,-0.029320961816112323,0.001235148140714729,2.985215644636016,2.7486000180244448,2.5119843914128737,0.11123011035745083,32.00948409643089
2020-03-05,2.5889999866485596,5340000,2.6354000091552736,2.730750012397766,43.161091923433055,-0.03388264196112578,-0.005788409879653373,2.9588147829085383,2.730750012397766,2.5026852418869936,0.11228509729768663,30.836391139862087
