Price,Close,High,Low,Open,Volume,STOCH_K,STOCH_D,CCI,WILLIAMS_R,MFI,ROC
Ticker,MSCI,MSCI,MSCI,MSCI,MSCI,,,,,,
Date,,,,,,,,,,,
2024-01-02,550.8683471679688,556.5376247833346,546.2001779454952,555.0707157604785,364600,,,,,,
2024-01-03,544.9909057617188,548.0039095504866,540.005569258092,548.0039095504866,418600,,,,,,
2024-01-04,554.7534790039062,557.3304450522633,542.483384530177,542.483384530177,368600,,,,,,
2024-01-05,533.2758178710938,555.2392239101835,531.600810985875,551.2647953515909,447100,,,,,,
2024-01-08,538.33056640625,538.4395758400007,531.3133714530634,537.111439259537,347400,,,,,,
2024-01-09,534.9607543945312,541.849098578551,533.0478867005769,533.0578076487382,358200,,,,,,
2024-01-10,541.8093872070312,541.977922330022,533.2262551447405,536.8240505161517,243400,,,,,,
2024-01-11,545.3973388671875,549.8574099114489,541.254375196163,544.9017754178251,867600,,,,,,
2024-01-12,540.6200561523438,551.0665110407878,537.4979824768928,550.3727101691787,308600,,,,,,
2024-01-16,537.6565551757812,538.6972867668115,531.3233005571029,536.2690138770447,604400,,,,,,
2024-01-17,533.3848266601562,534.5147258462549,520.7975634067747,527.2795115644818,538900,,,,,,-3.173811056252518
2024-01-18,541.6112060546875,549.3519044167093,534.5741690478422,546.4577704281985,615100,,,,,,-0.620138734665221
2024-01-19,549.014892578125,551.3440769879672,540.2037603019086,546.507373086855,380000,,,,,,-1.0344390153415928
2024-01-22,561.1958618164062,564.5458756825689,551.2350482588841,551.8892259097325,456000,,,,-7.65746995002631,,5.235572851732329
2024-01-23,558.7973022460938,566.1217441377498,557.8854824883101,561.6022081512988,362000,,,,-16.16011977167511,58.25667124021341,3.8018899756099955
2024-01-24,553.5047607421875,562.7519313373957,553.1380486217903,562.7519313373957,291500,,,,-27.83720122918782,59.39295067266027,3.4664236946959415
2024-01-25,549.847412109375,554.6246503527271,544.475461513762,553.72269112455,508900,,,,-35.90651119536447,52.168432082084735,1.4835521665246265
2024-01-26,544.4160766601562,554.367029516698,539.5298282706425,552.1469149252484,561600,62.78882332747674,72.97864964836816,,-47.88981759301746,51.198061957752685,-0.17991694075174536
2024-01-29,546.0613403320312,546.5866060964665,537.5673761203385,537.5673761203385,683700,57.314614865892565,64.48960915376449,,-44.25982661394036,48.62883589608561,1.0064895147275488
2024-01-30,596.896240234375,611.9118366060036,574.9923604681312,574.9923604681312,1307300,63.790131713666135,61.29785663567847,347.1389150868587,-16.47996065204377,55.65512841540624,11.018127555280333
2024-01-31,593.3084106445312,607.0950204111259,591.3360776907614,594.6761706765744,817800,72.9475089996996,64.68408519308609,262.12127101869225,-20.417685734917075,59.07286551717748,11.234587297803845
2024-02-01,598.9379272460938,598.9379272460938,579.2244002113871,593.6255019914466,785900,82.95439706022368,73.23067925786313,181.90596747051015,-14.239162432368097,48.94379571224847,10.584478413767883
