Price,Close,Volume,MA10,MA20,RSI,MACD,MACD_signal,Upper_BB,Middle_BB,Lower_BB,ATR,ADX
Ticker,BND,BND,,,,,,,,,,
Date,,,,,,,,,,,,
2020-01-02,73.42418670654297,5511000,,,,,,,,,,
2020-01-03,73.68650817871094,5368300,,,,,,,,,,
2020-01-06,73.59905242919922,3710400,,,,,,,,,,
2020-01-07,73.53783416748047,3029900,,,,,,,,,,
2020-01-08,73.42418670654297,3674400,,,,,,,,,,
2020-01-09,73.5116195678711,5886600,,,,,,,,,,
2020-01-10,73.63404846191406,4525700,,,,,,,,,,
2020-01-13,73.59032440185547,3735700,,,,,,,,,,
2020-01-14,73.69522857666016,3492300,,,,,,,,,,
2020-01-15,73.80890655517578,2594300,73.59118957519532,,,,,,,,,
2020-01-16,73.76518249511719,4784100,73.62528915405274,,,,,,,,,
2020-01-17,73.75646209716797,3090600,73.63228454589844,,,,,,,,,
2020-01-21,73.94007873535156,2910600,73.66638717651367,,,,,,,,,
2020-01-22,74.00128173828125,4192100,73.71273193359374,,,,,,,,,
2020-01-23,74.1324462890625,3104800,73.7835578918457,,74.8470362776954,,,,,,0.1542700979866193,
2020-01-24,74.24612426757812,4548400,73.85700836181641,,76.83667429241858,,,,,,0.15699163687164633,
2020-01-27,74.49098205566406,3208600,73.94270172119141,,80.42791323134173,,,,,,0.16389202594311705,
2020-01-28,74.35980987548828,3993400,74.01965026855468,,73.8246685329836,,,,,,0.1653022121730759,
2020-01-29,74.56963348388672,4177500,74.10709075927734,,77.06799009449057,,,,,,0.17160539326236848,
2020-01-30,74.58714294433594,4795700,74.18491439819336,73.88805198669434,77.32053218671821,,,74.63513799080447,73.88805198669434,73.1409659825842,0.17308818744210486,
2020-01-31,74.7795181274414,6264000,74.28634796142578,73.95581855773926,79.93504518602414,,,74.76555705955433,73.95581855773926,73.1460800559242,0.17821362433921897,
2020-02-03,74.71204376220703,6030800,74.38190612792968,74.00709533691406,76.5995625779775,,,74.87024590600343,74.00709533691406,73.14394476782469,0.1809446413090547,
2020-02-04,74.4842300415039,4180900,74.43632125854492,74.0513542175293,66.50875294075354,,,74.91704770440982,74.0513542175293,73.18566073064876,0.1892998904994034,
2020-02-05,74.36150360107422,3537200,74.47234344482422,74.09253768920898,61.786631145348615,,,74.93464151863208,74.09253768920898,73.25043385978589,0.18642232016991273,
